127.0.0.1 - - [23/Nov/2015:09:20:05 -0500] "GET / HTTP/1.1" 404 1002
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:41 -0500] "GET /PROYECTO_LP2/images/HP%20Compaq%20600.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:41 -0500] "GET /PROYECTO_LP2/images/HP%20Compaq%20800.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:41 -0500] "GET /PROYECTO_LP2/images/HP%20Pavilion%20DM3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:41 -0500] "GET /PROYECTO_LP2/images/HP%20Pavilion%20Dv6.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:41 -0500] "GET /PROYECTO_LP2/frmListaEquipoxMarca.jsp?idMarca=2 HTTP/1.1" 200 7753
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:41 -0500] "GET /PROYECTO_LP2/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:41 -0500] "GET /PROYECTO_LP2/css/tabs.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:41 -0500] "GET /PROYECTO_LP2/js/jquery-1.7.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:41 -0500] "GET /PROYECTO_LP2/js/jquery.easing.1.3.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:41 -0500] "GET /PROYECTO_LP2/css/jquery.fancybox-1.3.4.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:41 -0500] "GET /PROYECTO_LP2/js/jquery.jcarousel.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:41 -0500] "GET /PROYECTO_LP2/js/jquery.fancybox-1.3.4.pack.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:41 -0500] "GET /PROYECTO_LP2/css/skin-2.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:41 -0500] "GET /PROYECTO_LP2/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:41 -0500] "GET /PROYECTO_LP2/images/HP%20Compaq%201022.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:41 -0500] "GET /PROYECTO_LP2/js/tabs.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:41 -0500] "GET /PROYECTO_LP2/images/image8.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:41 -0500] "GET /PROYECTO_LP2/images/HP%20Compaq%2012345.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:41 -0500] "GET /PROYECTO_LP2/images/HP%20Compaq%20600.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:41 -0500] "GET /PROYECTO_LP2/images/HP%20Compaq%20800.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:41 -0500] "GET /PROYECTO_LP2/images/HP%20Pavilion%20DM3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:41 -0500] "GET /PROYECTO_LP2/images/HP%20Pavilion%20Dv6.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/frmListaEquipoxMarca.jsp?idMarca=2 HTTP/1.1" 200 7753
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/js/jquery-1.7.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/css/skin-2.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/css/jquery.fancybox-1.3.4.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/css/tabs.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/js/jquery.easing.1.3.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/js/jquery.fancybox-1.3.4.pack.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/js/tabs.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/js/jquery.jcarousel.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/images/HP%20Compaq%201022.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/images/image8.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/images/HP%20Compaq%2012345.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/images/HP%20Compaq%20600.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/images/HP%20Compaq%20800.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/images/HP%20Pavilion%20DM3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/images/HP%20Pavilion%20Dv6.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/frmListaEquipoxMarca.jsp?idMarca=2 HTTP/1.1" 200 7753
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/css/tabs.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/js/jquery-1.7.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/js/jquery.easing.1.3.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/css/jquery.fancybox-1.3.4.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/css/skin-2.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/js/jquery.fancybox-1.3.4.pack.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/js/jquery.jcarousel.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/js/tabs.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/images/HP%20Compaq%201022.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/images/image8.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/images/HP%20Compaq%2012345.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/images/HP%20Compaq%20600.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/images/HP%20Compaq%20800.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/images/HP%20Pavilion%20DM3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/images/HP%20Pavilion%20Dv6.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/frmListaEquipoxMarca.jsp?idMarca=2 HTTP/1.1" 200 7753
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/css/skin-2.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/css/jquery.fancybox-1.3.4.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/css/tabs.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/js/jquery-1.7.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/js/jquery.easing.1.3.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/js/jquery.fancybox-1.3.4.pack.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/images/HP%20Compaq%201022.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/js/tabs.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/js/jquery.jcarousel.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/images/image8.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/images/HP%20Compaq%2012345.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/images/HP%20Compaq%20600.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/images/HP%20Compaq%20800.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/images/HP%20Pavilion%20DM3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/images/HP%20Pavilion%20Dv6.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/frmListaEquipoxMarca.jsp?idMarca=2 HTTP/1.1" 200 7753
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/css/tabs.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/css/jquery.fancybox-1.3.4.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/js/jquery.easing.1.3.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/css/skin-2.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/js/jquery-1.7.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/js/jquery.jcarousel.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/js/jquery.fancybox-1.3.4.pack.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/js/tabs.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/images/HP%20Compaq%201022.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/images/image8.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/images/HP%20Compaq%2012345.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/images/HP%20Compaq%20600.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/images/HP%20Compaq%20800.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/images/HP%20Pavilion%20DM3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/images/HP%20Pavilion%20Dv6.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/frmListaEquipoxMarca.jsp?idMarca=2 HTTP/1.1" 200 7753
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/css/tabs.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/css/skin-2.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/js/jquery-1.7.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/css/jquery.fancybox-1.3.4.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/js/jquery.easing.1.3.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/js/jquery.jcarousel.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/js/jquery.fancybox-1.3.4.pack.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/js/tabs.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/images/HP%20Compaq%201022.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/images/image8.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/images/HP%20Compaq%2012345.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/images/HP%20Compaq%20600.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/images/HP%20Compaq%20800.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/images/HP%20Pavilion%20DM3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:42 -0500] "GET /PROYECTO_LP2/images/HP%20Pavilion%20Dv6.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:45 -0500] "GET /PROYECTO_LP2/frmListaEquipoxMarca.jsp?idMarca=2 HTTP/1.1" 200 7753
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:45 -0500] "GET /PROYECTO_LP2/css/skin-2.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:45 -0500] "GET /PROYECTO_LP2/css/jquery.fancybox-1.3.4.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:45 -0500] "GET /PROYECTO_LP2/css/tabs.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:45 -0500] "GET /PROYECTO_LP2/css/reset.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:45 -0500] "GET /PROYECTO_LP2/js/jquery-1.7.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:45 -0500] "GET /PROYECTO_LP2/js/jquery.easing.1.3.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:45 -0500] "GET /PROYECTO_LP2/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:45 -0500] "GET /PROYECTO_LP2/js/jquery.jcarousel.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:45 -0500] "GET /PROYECTO_LP2/js/jquery.fancybox-1.3.4.pack.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:45 -0500] "GET /PROYECTO_LP2/images/HP%20Compaq%201022.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:45 -0500] "GET /PROYECTO_LP2/js/tabs.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:45 -0500] "GET /PROYECTO_LP2/images/image8.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:45 -0500] "GET /PROYECTO_LP2/images/HP%20Compaq%2012345.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:45 -0500] "GET /PROYECTO_LP2/images/HP%20Compaq%20600.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:45 -0500] "GET /PROYECTO_LP2/images/HP%20Compaq%20800.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:45 -0500] "GET /PROYECTO_LP2/images/HP%20Pavilion%20DM3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:45 -0500] "GET /PROYECTO_LP2/images/HP%20Pavilion%20Dv6.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:46 -0500] "GET /PROYECTO_LP2/frmListaEquipoxMarca.jsp?idMarca=1 HTTP/1.1" 200 7719
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:46 -0500] "GET /PROYECTO_LP2/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:28:58 -0500] "GET /PROYECTO_LP2/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:29:13 -0500] "GET /PROYECTO_LP2/frmListaEquipoxMarca.jsp HTTP/1.1" 200 4388
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:29:13 -0500] "GET /PROYECTO_LP2/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:29:16 -0500] "GET /PROYECTO_LP2/frmListaEquipoxMarca.jsp?idMarca=1 HTTP/1.1" 200 7719
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:29:16 -0500] "GET /PROYECTO_LP2/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:29:24 -0500] "GET /PROYECTO_LP2/frmListaEquipoxMarca.jsp?idMarca=3 HTTP/1.1" 200 7798
0:0:0:0:0:0:0:1 - - [23/Nov/2015:13:29:24 -0500] "GET /PROYECTO_LP2/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [23/Nov/2015:14:50:39 -0500] "GET / HTTP/1.1" 404 1002
0:0:0:0:0:0:0:1 - - [23/Nov/2015:14:50:54 -0500] "GET /PROYECTO_LP2/Index.jsp HTTP/1.1" 200 8504
0:0:0:0:0:0:0:1 - - [23/Nov/2015:14:50:55 -0500] "GET /PROYECTO_LP2/css/style.css HTTP/1.1" 200 8872
0:0:0:0:0:0:0:1 - - [23/Nov/2015:14:50:56 -0500] "GET /PROYECTO_LP2/images/logohp.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:14:50:56 -0500] "GET /PROYECTO_LP2/images/logodell.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:14:50:56 -0500] "GET /PROYECTO_LP2/images/logovaio.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:14:50:56 -0500] "GET /PROYECTO_LP2/images/logotoshiba.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:14:50:56 -0500] "GET /PROYECTO_LP2/images/logolenovo.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:14:50:56 -0500] "GET /PROYECTO_LP2/images/logosamsung.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:14:50:56 -0500] "GET /PROYECTO_LP2/images/prev-next.jpg HTTP/1.1" 404 1068
0:0:0:0:0:0:0:1 - - [23/Nov/2015:14:50:56 -0500] "GET /favicon.ico HTTP/1.1" 404 1024
0:0:0:0:0:0:0:1 - - [23/Nov/2015:14:51:25 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp HTTP/1.1" 200 1159
0:0:0:0:0:0:0:1 - - [23/Nov/2015:14:51:25 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:14:51:32 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=&btnRegistro= HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:14:51:32 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1854
0:0:0:0:0:0:0:1 - - [23/Nov/2015:14:51:37 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp?txtNombre=&txtApellido=&txtDireccion=&txtTelefono=&txtUsuario=&Password=&txtDNI=&btnCancelar= HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:14:51:37 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp HTTP/1.1" 200 1159
0:0:0:0:0:0:0:1 - - [23/Nov/2015:14:51:47 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=&btnRegistro= HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:14:51:47 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1854
0:0:0:0:0:0:0:1 - - [23/Nov/2015:14:52:52 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1854
0:0:0:0:0:0:0:1 - - [23/Nov/2015:14:52:55 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp?txtNombre=&txtApellido=&txtDireccion=&txtTelefono=&txtUsuario=&Password=&txtDNI=&btnCancelar= HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:14:52:55 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp HTTP/1.1" 200 1159
0:0:0:0:0:0:0:1 - - [23/Nov/2015:14:52:57 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=&btnRegistro= HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:14:52:57 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1854
0:0:0:0:0:0:0:1 - - [23/Nov/2015:14:53:23 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp HTTP/1.1" 200 1854
0:0:0:0:0:0:0:1 - - [23/Nov/2015:14:53:23 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 200 5406
0:0:0:0:0:0:0:1 - - [23/Nov/2015:14:53:23 -0500] "GET /PROYECTO_LP2/Boostrap/js/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:14:53:30 -0500] "GET /PROYECTO_LP2/frmRegistroCliente.jsp?txtNombre=&txtApellido=&txtDireccion=&txtTelefono=&txtUsuario=&Password=&txtDNI=&btnCancelar= HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:14:53:30 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp HTTP/1.1" 200 1159
0:0:0:0:0:0:0:1 - - [23/Nov/2015:14:53:30 -0500] "GET /PROYECTO_LP2/Boostrap/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2015:14:53:32 -0500] "GET /PROYECTO_LP2/frmLoginCliente.jsp?txtUsuario=&txtPassword=&btnRegistro= HTTP/1.1" 302 -
